# frame times for dvs-video.avi
# frame# time(s)
226	  2.276243
227	  2.286243
228	  2.296243
229	  2.306243
230	  2.316243
231	  2.326243
232	  2.336243
233	  2.346243
234	  2.356243
235	  2.366243
236	  2.376243
237	  2.386243
238	  2.396243
239	  2.406243
240	  2.416243
241	  2.426243
242	  2.436243
243	  2.446243
244	  2.456243
245	  2.466243
246	  2.476243
247	  2.486243
248	  2.496243
249	  2.506243
250	  2.516243
251	  2.526243
252	  2.536243
253	  2.546243
254	  2.556243
255	  2.566243
256	  2.576243
257	  2.586243
258	  2.596243
259	  2.606243
260	  2.616243
261	  2.626243
262	  2.636243
263	  2.646243
264	  2.656243
265	  2.666243
266	  2.676243
267	  2.686243
268	  2.696243
269	  2.706243
270	  2.716243
271	  2.726243
272	  2.736243
273	  2.746243
274	  2.756243
275	  2.766243
276	  2.776243
277	  2.786243
278	  2.796243
279	  2.806243
280	  2.816243
281	  2.826243
282	  2.836243
283	  2.846243
284	  2.856243
285	  2.866243
286	  2.876243
287	  2.886243
288	  2.896243
289	  2.906243
290	  2.916243
291	  2.926243
292	  2.936243
293	  2.946243
294	  2.956243
295	  2.966243
296	  2.976243
297	  2.986243
298	  2.996243
299	  3.006243
300	  3.016243
301	  3.026243
302	  3.036243
303	  3.046243
304	  3.056243
305	  3.066243
306	  3.076243
307	  3.086243
308	  3.096243
309	  3.106243
310	  3.116243
311	  3.126243
312	  3.136243
313	  3.146243
314	  3.156243
315	  3.166243
316	  3.176243
317	  3.186243
318	  3.196243
319	  3.206243
320	  3.216243
321	  3.226243
322	  3.236243
323	  3.246243
324	  3.256243
325	  3.266243
326	  3.276243
327	  3.286243
328	  3.296243
329	  3.306243
330	  3.316243
331	  3.326243
332	  3.336243
333	  3.346243
334	  3.356243
335	  3.366243
336	  3.376243
337	  3.386243
338	  3.396243
339	  3.406243
340	  3.416243
341	  3.426243
342	  3.436243
343	  3.446243
344	  3.456243
345	  3.466243
346	  3.476243
347	  3.486243
348	  3.496243
349	  3.506243
350	  3.516243
351	  3.526243
352	  3.536243
353	  3.546243
354	  3.556243
355	  3.566243
356	  3.576243
357	  3.586243
358	  3.596243
359	  3.606243
360	  3.616243
361	  3.626243
362	  3.636243
363	  3.646243
364	  3.656243
365	  3.666243
366	  3.676243
367	  3.686243
368	  3.696243
369	  3.706243
370	  3.716243
371	  3.726243
372	  3.736243
373	  3.746243
374	  3.756243
375	  3.766243
376	  3.776243
377	  3.786243
378	  3.796243
379	  3.806243
380	  3.816243
381	  3.826243
382	  3.836243
383	  3.846243
384	  3.856243
385	  3.866243
386	  3.876243
387	  3.886243
388	  3.896243
389	  3.906243
390	  3.916243
391	  3.926243
392	  3.936243
393	  3.946243
394	  3.956243
395	  3.966243
396	  3.976243
397	  3.986243
398	  3.996243
399	  4.006243
400	  4.016243
401	  4.026243
402	  4.036243
403	  4.046243
404	  4.056243
405	  4.066243
406	  4.076243
407	  4.086243
408	  4.096243
409	  4.106243
410	  4.116243
411	  4.126243
412	  4.136243
413	  4.146243
414	  4.156243
415	  4.166243
416	  4.176243
417	  4.186243
418	  4.196243
419	  4.206243
420	  4.216243
421	  4.226243
422	  4.236243
423	  4.246243
424	  4.256243
425	  4.266243
426	  4.276243
427	  4.286243
428	  4.296243
429	  4.306243
430	  4.316243
431	  4.326243
432	  4.336243
433	  4.346243
434	  4.356243
435	  4.366243
436	  4.376243
437	  4.386243
438	  4.396243
439	  4.406243
440	  4.416243
441	  4.426243
442	  4.436243
443	  4.446243
444	  4.456243
445	  4.466243
446	  4.476243
447	  4.486243
448	  4.496243
449	  4.506243
450	  4.516243
451	  4.526243
452	  4.536243
453	  4.546243
454	  4.556243
455	  4.566243
456	  4.576243
457	  4.586243
458	  4.596243
459	  4.606243
460	  4.616243
461	  4.626243
462	  4.636243
463	  4.646243
464	  4.656243
465	  4.666243
466	  4.676243
467	  4.686243
468	  4.696243
469	  4.706243
470	  4.716243
471	  4.726243
472	  4.736243
473	  4.746243
474	  4.756243
475	  4.766243
476	  4.776243
477	  4.786243
478	  4.796243
479	  4.806243
480	  4.816243
481	  4.826243
482	  4.836243
483	  4.846243
484	  4.856243
485	  4.866243
486	  4.876243
487	  4.886243
488	  4.896243
489	  4.906243
490	  4.916243
491	  4.926243
492	  4.936243
493	  4.946243
494	  4.956243
495	  4.966243
496	  4.976243
497	  4.986243
498	  4.996243
499	  5.006243
500	  5.016243
501	  5.026243
502	  5.036243
503	  5.046243
504	  5.056243
505	  5.066243
506	  5.076243
507	  5.086243
508	  5.096243
509	  5.106243
510	  5.116243
511	  5.126243
512	  5.136243
513	  5.146243
514	  5.156243
515	  5.166243
516	  5.176243
517	  5.186243
518	  5.196243
519	  5.206243
520	  5.216243
521	  5.226243
522	  5.236243
523	  5.246243
524	  5.256243
525	  5.266243
526	  5.276243
527	  5.286243
528	  5.296243
529	  5.306243
530	  5.316243
531	  5.326243
532	  5.336243
533	  5.346243
534	  5.356243
535	  5.366243
536	  5.376243
537	  5.386243
538	  5.396243
539	  5.406243
540	  5.416243
541	  5.426243
542	  5.436243
543	  5.446243
544	  5.456243
545	  5.466243
546	  5.476243
547	  5.486243
548	  5.496243
549	  5.506243
550	  5.516243
551	  5.526243
552	  5.536243
553	  5.546243
554	  5.556243
555	  5.566243
556	  5.576243
557	  5.586243
558	  5.596243
559	  5.606243
560	  5.616243
561	  5.626243
562	  5.636243
563	  5.646243
564	  5.656243
565	  5.666243
566	  5.676243
567	  5.686243
568	  5.696243
569	  5.706243
570	  5.716243
571	  5.726243
572	  5.736243
573	  5.746243
574	  5.756243
575	  5.766243
576	  5.776243
577	  5.786243
578	  5.796243
579	  5.806243
580	  5.816243
581	  5.826243
582	  5.836243
583	  5.846243
584	  5.856243
585	  5.866243
586	  5.876243
587	  5.886243
588	  5.896243
589	  5.906243
590	  5.916243
591	  5.926243
592	  5.936243
593	  5.946243
594	  5.956243
595	  5.966243
596	  5.976243
597	  5.986243
598	  5.996243
599	  6.006243
600	  6.016243
601	  6.026243
602	  6.036243
603	  6.046243
604	  6.056243
605	  6.066243
606	  6.076243
607	  6.086243
608	  6.096243
609	  6.106243
610	  6.116243
611	  6.126243
612	  6.136243
613	  6.146243
614	  6.156243
615	  6.166243
616	  6.176243
617	  6.186243
618	  6.196243
619	  6.206243
620	  6.216243
621	  6.226243
622	  6.236243
623	  6.246243
624	  6.256243
625	  6.266243
626	  6.276243
627	  6.286243
628	  6.296243
629	  6.306243
630	  6.316243
631	  6.326243
632	  6.336243
633	  6.346243
634	  6.356243
635	  6.366243
636	  6.376243
637	  6.386243
638	  6.396243
639	  6.406243
640	  6.416243
641	  6.426243
642	  6.436243
643	  6.446243
644	  6.456243
645	  6.466243
646	  6.476243
647	  6.486243
648	  6.496243
649	  6.506243
650	  6.516243
651	  6.526243
652	  6.536243
653	  6.546243
654	  6.556243
655	  6.566243
656	  6.576243
657	  6.586243
658	  6.596243
659	  6.606243
660	  6.616243
661	  6.626243
662	  6.636243
663	  6.646243
664	  6.656243
665	  6.666243
666	  6.676243
667	  6.686243
668	  6.696243
669	  6.706243
670	  6.716243
671	  6.726243
672	  6.736243
673	  6.746243
674	  6.756243
675	  6.766243
676	  6.776243
677	  6.786243
678	  6.796243
679	  6.806243
680	  6.816243
681	  6.826243
682	  6.836243
683	  6.846243
684	  6.856243
685	  6.866243
686	  6.876243
687	  6.886243
688	  6.896243
689	  6.906243
690	  6.916243
691	  6.926243
692	  6.936243
693	  6.946243
694	  6.956243
695	  6.966243
696	  6.976243
697	  6.986243
698	  6.996243
699	  7.006243
700	  7.016243
701	  7.026243
702	  7.036243
703	  7.046243
704	  7.056243
705	  7.066243
706	  7.076243
707	  7.086243
708	  7.096243
709	  7.106243
710	  7.116243
711	  7.126243
712	  7.136243
713	  7.146243
714	  7.156243
715	  7.166243
716	  7.176243
717	  7.186243
718	  7.196243
719	  7.206243
720	  7.216243
721	  7.226243
722	  7.236243
723	  7.246243
724	  7.256243
725	  7.266243
726	  7.276243
727	  7.286243
728	  7.296243
729	  7.306243
730	  7.316243
731	  7.326243
732	  7.336243
733	  7.346243
734	  7.356243
735	  7.366243
736	  7.376243
737	  7.386243
738	  7.396243
739	  7.406243
740	  7.416243
741	  7.426243
742	  7.436243
743	  7.446243
744	  7.456243
745	  7.466243
746	  7.476243
747	  7.486243
748	  7.496243
749	  7.506243
750	  7.516243
751	  7.526243
752	  7.536243
753	  7.546243
754	  7.556243
755	  7.566243
756	  7.576243
757	  7.586243
758	  7.596243
759	  7.606243
760	  7.616243
761	  7.626243
762	  7.636243
763	  7.646243
764	  7.656243
765	  7.666243
766	  7.676243
767	  7.686243
768	  7.696243
769	  7.706243
770	  7.716243
771	  7.726243
772	  7.736243
773	  7.746243
774	  7.756243
775	  7.766243
776	  7.776243
777	  7.786243
778	  7.796243
779	  7.806243
780	  7.816243
781	  7.826243
782	  7.836243
783	  7.846243
784	  7.856243
785	  7.866243
786	  7.876243
787	  7.886243
788	  7.896243
789	  7.906243
790	  7.916243
791	  7.926243
792	  7.936243
793	  7.946243
794	  7.956243
795	  7.966243
796	  7.976243
797	  7.986243
798	  7.996243
799	  8.006243
800	  8.016243
801	  8.026243
802	  8.036243
803	  8.046243
804	  8.056243
805	  8.066243
806	  8.076243
807	  8.086243
808	  8.096243
809	  8.106243
810	  8.116243
811	  8.126243
812	  8.136243
813	  8.146243
814	  8.156243
815	  8.166243
816	  8.176243
817	  8.186243
818	  8.196243
819	  8.206243
820	  8.216243
821	  8.226243
822	  8.236243
823	  8.246243
824	  8.256243
825	  8.266243
826	  8.276243
827	  8.286243
828	  8.296243
829	  8.306243
830	  8.316243
831	  8.326243
832	  8.336243
833	  8.346243
834	  8.356243
835	  8.366243
836	  8.376243
837	  8.386243
838	  8.396243
839	  8.406243
840	  8.416243
841	  8.426243
842	  8.436243
843	  8.446243
844	  8.456243
845	  8.466243
846	  8.476243
847	  8.486243
848	  8.496243
849	  8.506243
850	  8.516243
851	  8.526243
852	  8.536243
853	  8.546243
854	  8.556243
855	  8.566243
856	  8.576243
857	  8.586243
858	  8.596243
859	  8.606243
860	  8.616243
861	  8.626243
862	  8.636243
863	  8.646243
864	  8.656243
865	  8.666243
866	  8.676243
867	  8.686243
868	  8.696243
869	  8.706243
870	  8.716243
871	  8.726243
872	  8.736243
873	  8.746243
874	  8.756243
875	  8.766243
876	  8.776243
877	  8.786243
878	  8.796243
879	  8.806243
880	  8.816243
881	  8.826243
882	  8.836243
883	  8.846243
884	  8.856243
885	  8.866243
886	  8.876243
887	  8.886243
888	  8.896243
889	  8.906243
890	  8.916243
891	  8.926243
892	  8.936243
893	  8.946243
894	  8.956243
895	  8.966243
896	  8.976243
897	  8.986243
898	  8.996243
899	  9.006243
900	  9.016243
901	  9.026243
902	  9.036243
903	  9.046243
904	  9.056243
905	  9.066243
906	  9.076243
907	  9.086243
908	  9.096243
909	  9.106243
910	  9.116243
911	  9.126243
912	  9.136243
913	  9.146243
914	  9.156243
915	  9.166243
916	  9.176243
917	  9.186243
918	  9.196243
919	  9.206243
920	  9.216243
921	  9.226243
922	  9.236243
923	  9.246243
924	  9.256243
925	  9.266243
926	  9.276243
927	  9.286243
928	  9.296243
929	  9.306243
930	  9.316243
931	  9.326243
932	  9.336243
933	  9.346243
934	  9.356243
935	  9.366243
936	  9.376243
937	  9.386243
938	  9.396243
939	  9.406243
940	  9.416243
941	  9.426243
942	  9.436243
943	  9.446243
944	  9.456243
945	  9.466243
946	  9.476243
947	  9.486243
948	  9.496243
949	  9.506243
950	  9.516243
951	  9.526243
952	  9.536243
953	  9.546243
954	  9.556243
955	  9.566243
956	  9.576243
957	  9.586243
958	  9.596243
959	  9.606243
960	  9.616243
961	  9.626243
962	  9.636243
963	  9.646243
964	  9.656243
965	  9.666243
966	  9.676243
967	  9.686243
968	  9.696243
969	  9.706243
970	  9.716243
971	  9.726243
972	  9.736243
973	  9.746243
974	  9.756243
975	  9.766243
976	  9.776243
977	  9.786243
978	  9.796243
979	  9.806243
980	  9.816243
981	  9.826243
982	  9.836243
983	  9.846243
984	  9.856243
985	  9.866243
986	  9.876243
987	  9.886243
988	  9.896243
989	  9.906243
990	  9.916243
991	  9.926243
992	  9.936243
993	  9.946243
994	  9.956243
995	  9.966243
996	  9.976243
997	  9.986243
998	  9.996243
999	 10.006243
1000	 10.016243
1001	 10.026243
1002	 10.036243
1003	 10.046243
1004	 10.056243
1005	 10.066243
1006	 10.076243
1007	 10.086243
1008	 10.096243
1009	 10.106243
1010	 10.116243
1011	 10.126243
1012	 10.136243
1013	 10.146243
1014	 10.156243
1015	 10.166243
1016	 10.176243
1017	 10.186243
1018	 10.196243
1019	 10.206243
1020	 10.216243
1021	 10.226243
1022	 10.236243
1023	 10.246243
1024	 10.256243
1025	 10.266243
1026	 10.276243
1027	 10.286243
1028	 10.296243
1029	 10.306243
1030	 10.316243
1031	 10.326243
1032	 10.336243
1033	 10.346243
1034	 10.356243
1035	 10.366243
1036	 10.376243
1037	 10.386243
1038	 10.396243
1039	 10.406243
1040	 10.416243
1041	 10.426243
1042	 10.436243
1043	 10.446243
1044	 10.456243
1045	 10.466243
1046	 10.476243
1047	 10.486243
1048	 10.496243
1049	 10.506243
1050	 10.516243
1051	 10.526243
1052	 10.536243
1053	 10.546243
1054	 10.556243
1055	 10.566243
1056	 10.576243
1057	 10.586243
1058	 10.596243
1059	 10.606243
1060	 10.616243
1061	 10.626243
1062	 10.636243
1063	 10.646243
1064	 10.656243
1065	 10.666243
1066	 10.676243
1067	 10.686243
1068	 10.696243
1069	 10.706243
1070	 10.716243
1071	 10.726243
1072	 10.736243
1073	 10.746243
1074	 10.756243
1075	 10.766243
1076	 10.776243
1077	 10.786243
1078	 10.796243
1079	 10.806243
1080	 10.816243
1081	 10.826243
1082	 10.836243
1083	 10.846243
1084	 10.856243
1085	 10.866243
1086	 10.876243
1087	 10.886243
1088	 10.896243
1089	 10.906243
1090	 10.916243
1091	 10.926243
1092	 10.936243
1093	 10.946243
1094	 10.956243
1095	 10.966243
1096	 10.976243
1097	 10.986243
1098	 10.996243
1099	 11.006243
1100	 11.016243
1101	 11.026243
1102	 11.036243
1103	 11.046243
1104	 11.056243
1105	 11.066243
1106	 11.076243
1107	 11.086243
1108	 11.096243
1109	 11.106243
1110	 11.116243
1111	 11.126243
1112	 11.136243
1113	 11.146243
1114	 11.156243
1115	 11.166243
1116	 11.176243
1117	 11.186243
1118	 11.196243
1119	 11.206243
1120	 11.216243
1121	 11.226243
1122	 11.236243
1123	 11.246243
1124	 11.256243
1125	 11.266243
1126	 11.276243
1127	 11.286243
1128	 11.296243
1129	 11.306243
1130	 11.316243
1131	 11.326243
1132	 11.336243
1133	 11.346243
1134	 11.356243
1135	 11.366243
1136	 11.376243
1137	 11.386243
1138	 11.396243
1139	 11.406243
1140	 11.416243
1141	 11.426243
1142	 11.436243
1143	 11.446243
1144	 11.456243
1145	 11.466243
1146	 11.476243
1147	 11.486243
1148	 11.496243
1149	 11.506243
1150	 11.516243
1151	 11.526243
1152	 11.536243
1153	 11.546243
1154	 11.556243
1155	 11.566243
1156	 11.576243
1157	 11.586243
1158	 11.596243
1159	 11.606243
1160	 11.616243
1161	 11.626243
1162	 11.636243
1163	 11.646243
1164	 11.656243
1165	 11.666243
1166	 11.676243
1167	 11.686243
1168	 11.696243
1169	 11.706243
1170	 11.716243
1171	 11.726243
1172	 11.736243
1173	 11.746243
1174	 11.756243
1175	 11.766243
1176	 11.776243
1177	 11.786243
1178	 11.796243
1179	 11.806243
1180	 11.816243
1181	 11.826243
1182	 11.836243
1183	 11.846243
1184	 11.856243
1185	 11.866243
1186	 11.876243
1187	 11.886243
1188	 11.896243
1189	 11.906243
1190	 11.916243
1191	 11.926243
1192	 11.936243
1193	 11.946243
1194	 11.956243
1195	 11.966243
1196	 11.976243
1197	 11.986243
1198	 11.996243
1199	 12.006243
1200	 12.016243
1201	 12.026243
1202	 12.036243
1203	 12.046243
1204	 12.056243
1205	 12.066243
1206	 12.076243
1207	 12.086243
1208	 12.096243
1209	 12.106243
1210	 12.116243
1211	 12.126243
1212	 12.136243
1213	 12.146243
1214	 12.156243
1215	 12.166243
1216	 12.176243
1217	 12.186243
1218	 12.196243
1219	 12.206243
1220	 12.216243
1221	 12.226243
1222	 12.236243
1223	 12.246243
1224	 12.256243
1225	 12.266243
1226	 12.276243
1227	 12.286243
1228	 12.296243
1229	 12.306243
1230	 12.316243
1231	 12.326243
1232	 12.336243
1233	 12.346243
1234	 12.356243
1235	 12.366243
1236	 12.376243
1237	 12.386243
1238	 12.396243
1239	 12.406243
1240	 12.416243
1241	 12.426243
1242	 12.436243
1243	 12.446243
1244	 12.456243
1245	 12.466243
1246	 12.476243
1247	 12.486243
1248	 12.496243
1249	 12.506243
1250	 12.516243
1251	 12.526243
1252	 12.536243
1253	 12.546243
1254	 12.556243
1255	 12.566243
1256	 12.576243
1257	 12.586243
1258	 12.596243
1259	 12.606243
1260	 12.616243
1261	 12.626243
1262	 12.636243
1263	 12.646243
1264	 12.656243
1265	 12.666243
1266	 12.676243
1267	 12.686243
1268	 12.696243
1269	 12.706243
1270	 12.716243
1271	 12.726243
1272	 12.736243
1273	 12.746243
1274	 12.756243
1275	 12.766243
1276	 12.776243
1277	 12.786243
1278	 12.796243
1279	 12.806243
1280	 12.816243
1281	 12.826243
1282	 12.836243
1283	 12.846243
1284	 12.856243
1285	 12.866243
1286	 12.876243
1287	 12.886243
1288	 12.896243
1289	 12.906243
1290	 12.916243
1291	 12.926243
1292	 12.936243
1293	 12.946243
1294	 12.956243
1295	 12.966243
1296	 12.976243
1297	 12.986243
1298	 12.996243
1299	 13.006243
1300	 13.016243
1301	 13.026243
1302	 13.036243
1303	 13.046243
1304	 13.056243
1305	 13.066243
1306	 13.076243
1307	 13.086243
1308	 13.096243
1309	 13.106243
1310	 13.116243
1311	 13.126243
1312	 13.136243
1313	 13.146243
1314	 13.156243
1315	 13.166243
1316	 13.176243
1317	 13.186243
1318	 13.196243
1319	 13.206243
1320	 13.216243
1321	 13.226243
1322	 13.236243
1323	 13.246243
1324	 13.256243
1325	 13.266243
1326	 13.276243
1327	 13.286243
1328	 13.296243
1329	 13.306243
1330	 13.316243
1331	 13.326243
1332	 13.336243
1333	 13.346243
1334	 13.356243
1335	 13.366243
1336	 13.376243
1337	 13.386243
1338	 13.396243
1339	 13.406243
1340	 13.416243
1341	 13.426243
1342	 13.436243
1343	 13.446243
1344	 13.456243
1345	 13.466243
1346	 13.476243
1347	 13.486243
1348	 13.496243
1349	 13.506243
1350	 13.516243
1351	 13.526243
1352	 13.536243
1353	 13.546243
1354	 13.556243
1355	 13.566243
1356	 13.576243
1357	 13.586243
1358	 13.596243
1359	 13.606243
1360	 13.616243
1361	 13.626243
1362	 13.636243
1363	 13.646243
1364	 13.656243
1365	 13.666243
1366	 13.676243
1367	 13.686243
1368	 13.696243
1369	 13.706243
1370	 13.716243
1371	 13.726243
1372	 13.736243
1373	 13.746243
1374	 13.756243
1375	 13.766243
1376	 13.776243
1377	 13.786243
1378	 13.796243
1379	 13.806243
1380	 13.816243
1381	 13.826243
1382	 13.836243
1383	 13.846243
1384	 13.856243
1385	 13.866243
1386	 13.876243
1387	 13.886243
1388	 13.896243
1389	 13.906243
1390	 13.916243
1391	 13.926243
1392	 13.936243
1393	 13.946243
1394	 13.956243
1395	 13.966243
1396	 13.976243
1397	 13.986243
1398	 13.996243
1399	 14.006243
1400	 14.016243
1401	 14.026243
1402	 14.036243
1403	 14.046243
1404	 14.056243
1405	 14.066243
1406	 14.076243
1407	 14.086243
1408	 14.096243
1409	 14.106243
1410	 14.116243
1411	 14.126243
1412	 14.136243
1413	 14.146243
1414	 14.156243
1415	 14.166243
1416	 14.176243
1417	 14.186243
1418	 14.196243
1419	 14.206243
1420	 14.216243
1421	 14.226243
1422	 14.236243
1423	 14.246243
1424	 14.256243
1425	 14.266243
1426	 14.276243
1427	 14.286243
1428	 14.296243
1429	 14.306243
1430	 14.316243
1431	 14.326243
1432	 14.336243
1433	 14.346243
1434	 14.356243
1435	 14.366243
1436	 14.376243
1437	 14.386243
1438	 14.396243
1439	 14.406243
1440	 14.416243
1441	 14.426243
1442	 14.436243
1443	 14.446243
1444	 14.456243
1445	 14.466243
1446	 14.476243
1447	 14.486243
1448	 14.496243
1449	 14.506243
1450	 14.516243
1451	 14.526243
1452	 14.536243
1453	 14.546243
1454	 14.556243
1455	 14.566243
1456	 14.576243
1457	 14.586243
1458	 14.596243
1459	 14.606243
1460	 14.616243
1461	 14.626243
1462	 14.636243
1463	 14.646243
1464	 14.656243
1465	 14.666243
1466	 14.676243
1467	 14.686243
1468	 14.696243
1469	 14.706243
1470	 14.716243
1471	 14.726243
1472	 14.736243
1473	 14.746243
1474	 14.756243
1475	 14.766243
1476	 14.776243
1477	 14.786243
1478	 14.796243
1479	 14.806243
1480	 14.816243
1481	 14.826243
1482	 14.836243
1483	 14.846243
1484	 14.856243
1485	 14.866243
1486	 14.876243
1487	 14.886243
1488	 14.896243
1489	 14.906243
1490	 14.916243
1491	 14.926243
1492	 14.936243
1493	 14.946243
1494	 14.956243
1495	 14.966243
1496	 14.976243
1497	 14.986243
1498	 14.996243
1499	 15.006243
1500	 15.016243
1501	 15.026243
1502	 15.036243
1503	 15.046243
1504	 15.056243
1505	 15.066243
